# derived from http://www.medo.jp/anatomy_la.htm
# 0.rb によつて CSV にした．

nucleus vestibularis superior,前庭神経上核,superior vestibular nucleus
,,
,,
oculus,眼,eye
omentum majus,大網,greater omentum
omentum minus,小網,lesser omentum
operculum,弁蓋,[E][L]
operculum frontale,前頭弁蓋,frontal operculum
operculum frontoparietale,前頭頭頂弁蓋,frontoparietal operculum
operculum parietale,頭頂弁蓋,parietal operculum
operculum temporale,側頭弁蓋,temporal operculum
ora serrata,鋸状縁,[E][L]
orbiculus,輪,--〈複 orbiculi〉
orbiculus ciliaris,毛様体輪,ciliary ring
orbita,眼窩,--
organum,器官,organ
organa genitalia feminina externa,[[解]]女性の外生殖器,female external genitalia[pl]
organum gustatorium//organum gustus,味覚器,gustatory organ
organum juxtaorale,口腔傍器官,juxta-oral organ
organa sensuum,感覚器,sense organ
organum spirale,ラセン器,spiral organ
organum subcommiccurale,交連下器官,subcommiccural organ
organum subfornicale,脳弓下器官,subfornical organ
organum visus,視覚器,visual organ
os,骨,bone〈複 ossa〉
os breve,短骨,--
os calcis,踵骨,--
os capitatum,有頭骨,capitate
ossa carpi,手根骨,carpal bone
os centrale,中心骨,central bone†
os coccygis,尾骨,coccygeal bone〈＝coccyx〉
os coxae,寛骨,coxal bone
ossa cranii,頭蓋骨,cranial bone
os cuboideum,立方骨,cuboid bone
os cuneiforme intermedium,中間楔状骨,middle cuneiform
os cuneiforme laterale,外側楔状骨,lateral cuneiform
os cuneiforme mediale,内側楔状骨,internal cuneiform bone†
ossa digitorum,指骨|指節骨,phalanges [sg phalangx]
ossa digitorum manus,指骨,phalange of hand
ossa digitorum pedis,趾骨,phalange of foot
os ethmoidale,篩骨,ethmoid bone
ossa faciei,顔面骨,facial bone
os femoris,大腿骨,thighbone
os frontale,頭頂骨,frontal bone
os hamatum,有鈎骨,hamate bone//unciform bone†
os hyoideum,舌骨,hyoid bone//lingual bone†
os ilium,腸骨,iliac bone
os incisivum,切歯骨,--
os interparietale,頭頂間骨,--
os ischii,坐骨,ischium
os lacrimale,涙骨,lacrimal bone
os longus,長骨,long bone
os lunatum,月状骨,semilunar bone
ossa manus,手の骨,bones of hand
os nasale,鼻骨,nasal bone
os naviculare,舟状骨,bone
os occipitale,後頭骨,occipital bone
os palatinum,口蓋骨,palate
os parietale,頭頂骨,parietal bone
os pisiforme,豆状骨,--
os planum,扁平骨,flat bone
os pneumaticum,含気骨,--
os pubis,恥骨,pubic bone
os sacrum,仙骨,sacred bone
ossa sesamoidea,種子骨,sesamoid bone
os sphenoidale,蝶形骨,sphenoidal bone†
ossa suprasternalia,胸上骨,--
os suturale,縫合骨,sutural bone〈複 ossa suturarum〉
ossa tarsalia//ossa tarsi,足根骨,tarsal bone
os temporale,側頭骨,temporal bone
os trapezium,大菱形骨,trapezium
os trapezoideum,小菱形骨,trapezoid
os trigonum,三角骨,--
os triquetrum,三角骨,--
os zygomaticum,頬骨,malar bone
ossicula auditus,耳小骨,auditory ossicle
ossiculum ,小骨,ossicle
ostium,口,orifice
ostium abdominale tubae uterinae,卵管腹腔口,abdominal ostium
ostium aortae,大動脈口,aortic ostium
ostium appendicis vermiformis,虫垂口,orifice of vermiform appendix
ostium atrioventriculare dextrum,右房室口,right atrioventricular orifice
ostium atrioventriculare sinistrum,左房室口,left atrioventricular orifice
ostium cardiacum,噴門口,--
ostium ileale,回腸口,orifice of ileal papilla
ostium ileocaecocolicum,回盲結腸口,--
ostium ileocecale,回盲口,ileocecal orifice
ostium papillare,乳頭口,--
ostium pharyngeum tubae auditivae,耳管咽頭口,pharyngeal orifice of auditory tube
ostium pyloricum,幽門口,gastroduodenal orifice
ostium trunci pulmonalis,肺動脈口,orifice of pulmonary artery†
ostium tympanicum tubae auditivae,耳管鼓室口,--
ostium tympanicum tubae auditivae,耳管鼓室口,tympanic opening of auditory tube/*tympanic orifice of auditory tube†
ostium ureteris,尿管口,ureteral orifice
ostium urethrae externum,外尿道口,external urethral orifice
ostium urethrae internum,内尿道口,internal urinary meatus
ostium urethrae internum evacuans,排尿時内尿道口,emptying internal ureteral orifice
ostium uteri,外子宮口,external uterine orifice
ostium uterinum tubae (uterinae),卵管子宮口,uterine ostium 
ostium vaginae,膣口,vaginal opening†
ostium venae cavae inferioris,下大静脈口,orifice of inferior vena cava
ostium venae cavae superioris,上大静脈口,opening of superior vena cava
ostia veranum pulmonalium,肺静脈口,orifice of pulmonary vein
ovarium,卵巣,ovary
ovum,卵,egg〈複 ova〉
,,
,,
palatum,口蓋,palate
palatum durum,硬口蓋,hard palate
palatum molle,軟口蓋,soft palate
palatum osseum,骨口蓋,bony palate
paleencephalon,旧脳,--
palma manus,手掌,palm
palpebra,眼瞼,eyelid
palpebra inferior,下眼瞼,lower eyelid
palpebra superior,上眼瞼,--
pancreas,膵臓,pancreas
panniculus adiposus,脂肪組織層∥脂肪層,panniculus adiposus[L]【脂肪組織層∥脂肪層】*fatty layer *panniculus adiposus[L]
papilla,乳頭,papilla[E][L]【乳頭】/pl papillae/
papillae conicae,円錐乳頭,conic papillae[pl]
papilla dentis,歯乳頭,--
papilla ductus parotidei,耳下腺乳頭,papilla parotidea[L]†
papilla duodeni major,大十二指腸乳頭,major duodenal papilla
papilla duodeni minor,小十二指腸乳頭,--
papilla filiformis,糸状乳頭,filiform papilla
papilla fungiformis,茸状乳頭,fungiform papilla
papilla ilealis,回盲乳頭,ileal papilla
papilla incisiva,切歯乳頭,incisive papilla 
papilla lacrimalis,涙乳頭,lacrimal papilla
papillae linguales,舌乳頭,lingual papilla
papilla mammae,乳頭,mammary papilla 
papilla parotidea,=papilla ductus parotidei,papilla parotidea[L]【=papilla ductus parotidei】†
papilla pili,毛乳頭,hair papilla
papilla renalis,腎乳頭,renal papilla
papilla vallata,有郭乳頭,vallate papilla
paradidymis,精巣傍体,--
parametrium,子宮傍組織,--
parenchyma,実質,--
paries,壁,wall
paries anterior,前壁,anterior wall
paries caroticus,頚動脈壁,carotid wall
paries externus,外壁,external surface
paries jugularis,頚静脈壁,jugular wall
paries lateralis,外側壁,lateral wall
paries mastoideus,乳突壁,posterior wall
paries medialis,内側壁,medial wall
paries membranaceus,鼓膜壁,lateral wall
paries membranaceus,膜性壁,membranous wall
paries posterior,後壁,posterior wall
paries tegmentalis,室蓋壁,tegmental roof
paries tympanicus,鼓室階壁,tympanic surface
paries vestibularis,前庭階壁,vestibular surface
paries vestibularis ductus cochlearis,=paries vestibularis,
paroophoron,卵巣傍体,paroophoron
pars,部,part
pars abdominalis aortae,大動脈腹部、腹大動脈,abdominal aorta
pars alaris,鼻翼部,--
pars alveolaris,歯槽部,alveolar part
pars anularis vaginae fibrosae,線維鞘の輪状部,anular part of fibrous sheath
pars anterior,前部,anterior part
pars aryepiglottica,披裂喉頭蓋部,ary-epiglottic part
pars ascendens aortae,大動脈上行部,英名なし
pars atlantica,環椎部,atlantic part
pars autonomica systematis nervosi peripherici,自律神経系,autonomic part of peripheral nervous system〈＝divisio autonomica〉
pars basalis telencephali,前脳基底部,basal forebrain
pars basilaris,底部,basilar part
pars buccopharyngea,頬咽頭部,buccopharyngeal part
pars caeca retinae,網膜盲部,nonvisual retina
pars canalis,管内部,part in canal
pars cartilaginea tubae auditoriae,耳管軟骨部,cartilaginous part of auditory tube
pars centralis,中心部,--
pars cervicalis,頚部,cervical part
pars cervicis vesicae,膀胱頚部,bladder neck part
pars ciliaris retinae,網膜毛様体部,ciliar part of retina
pars convoluta,曲尿細管,convoluted part
pars costalis,肋骨部,costal part
pars cranialis,[[解]]頭部,cranial part
pars craniocervicalis,頭頚部,craniocervical part
pars cricopharyngea,輪状咽頭部,M. cricopharyngeus[L]
pars cuneiformis vomeris,鋤骨楔状部,cuneiform part of vomer
pars cupularis,頂部,cupular part
pars descendens,下行部,descending part
pars distalis,遠位部,pars distalis
pars duralis,硬膜部、尾骨靭帯、外終糸,filum terminale externum｢外終糸｣
pars fetalis,胎児部,fetal part
pars glossopharyngea,舌咽頭部,glossopharyngeal part
pars hepatis dextra,右肝部,right liver
pars horizontalis,水平部,transverse part
pars inferior,下部,inferior part
pars infraclavicularis,鎖骨下部,infraclavicular part
pars insularis,島部,insular part
pars intermedia,中間部,pars intermedia
pars intracranialis,頭蓋内部,intracranial part
pars intralaminaris,篩板内部,intralaminar part
pars intramuralis,壁内部,intramural part
pars intraocularis,眼球内部,intra-ocular part
pars iridica retinae,網膜虹彩部,iridial part of retina
pars labialis,唇部,labial part
pars lateralis,外側部,lateral part
pars lumbalis diaphragmatis,腰椎部,lumbar part
pars magnocellularis nuclei vestibularis inferioris,前庭神経下核の大細胞部,magnocellular part of inferior vestibular nucleus
pars marginalis,縁部,marginal part
pars mobilis septi nasi,鼻中隔可動部,mobile part of nasal septum
pars nasalis pharyngis,咽頭鼻部,nasopharynx
pars nervosa,＝lobus nervosus[L]),pars nervosa
pars occlusa,閉塞部,occluded part
pars optica retinae,網膜視部,optic part of retina
pars orbitalis,眼窩部,orbital part
pars ossea tubae auditoriae,耳管骨部,bony part of auditory tube
pars palpebralis,眼瞼部,palpebral part
pars parasympathetica,副交感神経,parasympathetic part
pars peripherica,末梢神経系,peripheral nervous system〈＝systema nervosum periphericum[L]〉
pars patens,開存部,patent part
pars petrosa,岩様部,petrous part
pars pialis,軟膜部,pial part
pars postcommunicalis,交通後部,postcommunicating part
pars posterior,後部,posterior part
pars posterior funiculi lateralis,側索後部,posterior part of lateral funiculus
pars posterior hepatis,肝後部,posterior part of liver//posterior liver
pars postlaminaris,篩板後部,postlaminar part
pars precommunicalis,交通前部,precommunicating part
pars prelaminaris,篩板前部,prelaminar part
pars prevertebralis,椎骨前部,prevertebral part
pars principalis,主部,principal division
pars prostatica,前立腺部,prostatic urethra
pars proximalis,近位部,proximal part
pars pylorica,幽門部,pyloric part
pars quadrata,方形部,quadrate part
pars sphenoidalis,蝶形骨部,sphenoidal part〈＝水平部〉
pars spongiosa,海綿体部,spongy urethra
pars squamosa,鱗部,squamous part
pars sternalis diaphragmatis,胸骨部,sternal part
pars subcutanea,皮下部,subcutaneous part
pars superior,上部,superior part 
pars supraclavicularis,鎖骨上部,supraclavicular part
pars sympathetica,交感神経,sympathetic part
pars tecta duodeni,十二指腸被蓋部,hidden part of duodenum
pars tensa,緊張部,pars tensa
pars terminalis,終末部,terminal part
pars terminalis,回腸終末部,terminal ileum
pars thoracica,胸部,thoracic part
pars thoracica aortae,大動脈胸部,英名なし
pars thyropharyngea,甲状咽頭部,M. thyropharyngeus[L]
pars tuberalis,隆起部,pars tuberalis
pars tympanica,鼓室部,tympanic part
pars uterina,子宮部,intramural part〈卵管〉
pars uterina,子宮部,uterine part〈胎盤〉
patella,膝蓋,--
pecten,櫛,pecten
pecten analis,肛門櫛,anal pecten
pecten ossis pubis,恥骨櫛,pecten of pubic bone†
pectus,胸,--
pedis,足,--
pedunculus cerebellaris inferior,下小脳脚,inferior cerebellar peduncle
pedunculus cerebellaris medius,中小脳脚,middle cerebellar peduncle
pedunculus cerebellaris superior,上小脳脚,superior cerebellar peduncle
pedunculus flocculi,片葉脚,peduncle of flocculus
pelvis,骨盤,[E][L]
pelvis major,大骨盤,false pelvis
pelvis minor,小骨盤,true pelvis
pelvis renalis,腎盂,renal pelvis
pericardium,心膜,pericardium
pericardium fibrosum,線維性心膜,fibrous pericardium
pericardium serosum,漿膜性心膜,serous pericardium
pericranium,頭蓋骨膜,pericranium
periodontium protectionis,保護歯周組織,〈英名なし〉
perimetrium,子宮外膜,perimetrium
perineum,会陰,perineum
periorbita,眼窩骨膜,periorbita
periosteum externum cranii,頭蓋骨膜,〈＝pericranium〉
peritendineum,腱周膜/腱鞘,--
peritoneum,腹膜,peritoneum
peritoneum urogenitale,尿生殖腹膜,urogenital peritoneum 
pes,足,foot
pes anserinus,鵞足,pes anserinus
pes hippocampi,海馬足,pes hippocampi
phalanx proximalis,基節骨,proximal phalanx
pharynx,咽頭,pharynx
philtrum,人中,philtrum
pia mater,軟膜,pia mater
pia mater cranialis/*pia mater encephali,脳軟膜,cranial pia mater
pia mater spinalis,脊髄軟膜,spinal pia mater
pilus,毛、毛髪,--
placenta,胎盤,placenta
planta,足底,--
planum,平面,plane〈複 plana〉
plana coronalia,冠状面,[pl]|coronal plane〈＝plana frontalia〉
plana frontalia,前頭面,[pl]|frontal plane〈＝plana coronalia〉
plana horizontalia,水平面,[pl]|horizontal plane
planum interspinale,棘間平面,interspinous plane
planum intertuberculare,結節間平面,intertubercular plane
planum medianum,正中面,median plane
planum occipitale,後頭平面,occipital plane
plana paramediana,傍正中面,[pl]|paramedian plane
plana sagittalia,矢状面,[pl]|sagittal plane
planum subcostale,肋骨下平面,subcostal plane
planum supracristale,稜上平面,supracristal plane
planum temporale,側頭平面,temporal plane
planum transpyloricum,幽門平面,transpyloric plane
plana transverslia,横断面,transverse plane
platysma,広頚筋,[E][L]
pleura,胸膜,[E][L]
pleura diaphragmatica,横隔胸膜,diaphragmatic pleura
pleura mediastinalis,縦隔胸膜,mediastinal pleura
pleura pulmonalis,肺胸膜,pleura visceralis[L]
pleura visceralis,臓側胸膜,pleura pulmonalis[L]
plexus,叢,plexus
plexus aorticus abdominalis,腹大動脈神経叢,abdominal aortic plexus
plexus aorticus thoracicus,胸大動脈神経叢,thoracic aortic plexus 
plexus autonomicus,自律神経叢,autonomic plexus
plexus basilaris,脳底静脈叢,basilar plexus
plexus brachialis,腕神経叢,brachial plexus
plexus cardiacus,心臓神経叢,cardiac plexus
plexus caroticus communis,総頚動脈神経叢,common carotid plexus
plexus caroticus internus,内頚動脈神経叢,internal carotid plexus
plexus cavernosus,海綿静脈洞神経叢,cavernous plexus
plexus cavernosus conchae,鼻甲介海綿叢,cavernous plexus of conchae
plexus cervicalis,頚神経叢,cervical plexus
plexus cervicalis posterior,後頚神経叢,posterior cervical plexus
plexus choroideus,脈絡叢,choroid plexus
plexus choroideus ventriculi quarti,第四脳室脈絡叢,choroid plexus of fourth ventricle
plexus coccygeus,尾骨神経叢,coccygeal plexus
plexus coeliacus,腹腔神経叢,coeliac plexus
plexus deferentialis,精管神経叢,plexus of ductud deferens
plexus entericus,腸管神経叢,enteric plexus
plexus esophageus,食道叢,esophageal plexus
plexus femoralis,大腿動脈神経叢,femoral plexus
plexus gastricus,胃神経叢,gastric plexus
plexus hepaticus,肝神経叢,hepatic plexus
plexus hypogastricus inferior,下下腹神経叢,inferior hypogastric plexus
plexus hypogastricus superior,上下腹神経叢,superior hypogastric plexus
plexus intermesentericus,腸間膜動脈間神経叢,intermesenteric plexus 
plexus lienalis,脾神経叢,splenic plexus
plexus lumbalis,腰神経叢,lumbar plexus
plexus lumbosacralis,腰仙骨神経叢,lumbosacral plexus
plexus mesentericus inferior,下腸間膜動脈神経叢,inferior mesenteric plexus
plexus mesentericus superior,上腸間膜動脈神経叢,superior mesenteric plexus
plexus myentericus,筋層間神経叢,myenteric plexus
plexus pancreaticus,膵神経叢,pancreatic plexus
plexus pharyngeus,咽頭静脈叢,pharyngeal plexus
plexus plevicus,骨盤神経叢,plevic plexus
plexus periarterialis,動脈周囲神経叢,periarterial plexus
plexus prostaticus,前立腺神経叢,prostatic plexus
plexus pteryoideus,翼突筋静脈叢,pteryoid plexus
